urg,bairro,zona_fiscal,faixa_area,area_min,area_max,valor_ufinig_m2
CABUÇU,LAGOINHA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.037
CABUÇU,LAGOINHA,1,acima de  1.000.000 m²,1000000.0,,0.033
CABUÇU,LAGOINHA,2,até 500 m²,0.0,500.0,0.3015
CABUÇU,LAGOINHA,2,"500,01 a 1.500 m²",500.01,1500.0,0.1982
CABUÇU,LAGOINHA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1179
CABUÇU,LAGOINHA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.091
CABUÇU,LAGOINHA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.064
CABUÇU,LAGOINHA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.051
CABUÇU,LAGOINHA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.041
CABUÇU,LAGOINHA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.037
CABUÇU,LAGOINHA,2,acima de  1.000.000 m²,1000000.0,,0.033
CABUÇU,LAGOINHA,3,até 500 m²,0.0,500.0,0.2345
CABUÇU,LAGOINHA,3,"500,01 a 1.500 m²",500.01,1500.0,0.1526
CABUÇU,LAGOINHA,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0917
CABUÇU,LAGOINHA,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.091
CABUÇU,LAGOINHA,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.064
CABUÇU,LAGOINHA,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.051
CABUÇU,LAGOINHA,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.041
CABUÇU,LAGOINHA,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.037
CABUÇU,LAGOINHA,3,acima de  1.000.000 m²,1000000.0,,0.033
CABUÇU,CAMPO ALEGRE,1,até 500 m²,0.0,500.0,0.234
CABUÇU,CAMPO ALEGRE,1,"500,01 a 1.500 m²",500.01,1500.0,0.152
CABUÇU,CAMPO ALEGRE,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.091
CABUÇU,CAMPO ALEGRE,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.064
CABUÇU,CAMPO ALEGRE,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.045
CABUÇU,CAMPO ALEGRE,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.036
CABUÇU,CAMPO ALEGRE,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.029
CABUÇU,CAMPO ALEGRE,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.026
CABUÇU,CAMPO ALEGRE,1,acima de  1.000.000 m²,1000000.0,,0.023
CABUÇU,CAMPO ALEGRE,2,até 500 m²,0.0,500.0,0.1638
CABUÇU,CAMPO ALEGRE,2,"500,01 a 1.500 m²",500.01,1500.0,0.1064
CABUÇU,CAMPO ALEGRE,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0637
CABUÇU,CAMPO ALEGRE,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.064
CABUÇU,CAMPO ALEGRE,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.045
CABUÇU,CAMPO ALEGRE,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.036
CABUÇU,CAMPO ALEGRE,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.029
CABUÇU,CAMPO ALEGRE,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.026
CABUÇU,CAMPO ALEGRE,2,acima de  1.000.000 m²,1000000.0,,0.023
KM 32,KM 32,1,até 500 m²,0.0,500.0,0.502
KM 32,KM 32,1,"500,01 a 1.500 m²",500.01,1500.0,0.351
KM 32,KM 32,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.211
KM 32,KM 32,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.127
KM 32,KM 32,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.089
KM 32,KM 32,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.062
KM 32,KM 32,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.05
KM 32,KM 32,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,KM 32,1,acima de  1.000.000 m²,1000000.0,,0.036
KM 32,KM 32,2,até 500 m²,0.0,500.0,0.502
KM 32,KM 32,2,"500,01 a 1.500 m²",500.01,1500.0,0.351
KM 32,KM 32,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.211
KM 32,KM 32,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.127
KM 32,KM 32,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.089
KM 32,KM 32,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.062
KM 32,KM 32,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.05
KM 32,KM 32,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,KM 32,2,acima de  1.000.000 m²,1000000.0,,0.036
KM 32,KM 32,3,até 500 m²,0.0,500.0,0.4518
KM 32,KM 32,3,"500,01 a 1.500 m²",500.01,1500.0,0.3159
KM 32,KM 32,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1899
KM 32,KM 32,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.127
KM 32,KM 32,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.089
KM 32,KM 32,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.062
KM 32,KM 32,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.05
KM 32,KM 32,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,KM 32,3,acima de  1.000.000 m²,1000000.0,,0.036
KM 32,KM 32,4,até 500 m²,0.0,500.0,0.4018
KM 32,KM 32,4,"500,01 a 1.500 m²",500.01,1500.0,0.2806
KM 32,KM 32,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1688
KM 32,KM 32,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.127
KM 32,KM 32,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.089
KM 32,KM 32,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.062
KM 32,KM 32,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.05
KM 32,KM 32,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,KM 32,4,acima de  1.000.000 m²,1000000.0,,0.036
KM 32,KM 32,5,até 500 m²,0.0,500.0,0.3263
KM 32,KM 32,5,"500,01 a 1.500 m²",500.01,1500.0,0.2282
KM 32,KM 32,5,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1372
KM 32,KM 32,5,"5.000,01 a 20.000 m²",5000.01,20000.0,0.127
KM 32,KM 32,5,"20.000,01 a 50.000 m²",20000.01,50000.0,0.089
KM 32,KM 32,5,"50.000,01 a 100.000 m²",50000.01,100000.0,0.062
KM 32,KM 32,5,"100.000,01 a 500.000 m²",100000.01,500000.0,0.05
KM 32,KM 32,5,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,KM 32,5,acima de  1.000.000 m²,1000000.0,,0.036
KM 32,JARDIM GUANDU,1,até 500 m²,0.0,500.0,0.385
KM 32,JARDIM GUANDU,1,"500,01 a 1.500 m²",500.01,1500.0,0.25
KM 32,JARDIM GUANDU,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.15
KM 32,JARDIM GUANDU,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.105
KM 32,JARDIM GUANDU,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.074
KM 32,JARDIM GUANDU,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.059
KM 32,JARDIM GUANDU,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.047
KM 32,JARDIM GUANDU,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,JARDIM GUANDU,1,acima de  1.000.000 m²,1000000.0,,0.038
KM 32,JARDIM GUANDU,2,até 500 m²,0.0,500.0,0.385
KM 32,JARDIM GUANDU,2,"500,01 a 1.500 m²",500.01,1500.0,0.25
KM 32,JARDIM GUANDU,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.15
KM 32,JARDIM GUANDU,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.105
KM 32,JARDIM GUANDU,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.074
KM 32,JARDIM GUANDU,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.059
KM 32,JARDIM GUANDU,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.047
KM 32,JARDIM GUANDU,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,JARDIM GUANDU,2,acima de  1.000.000 m²,1000000.0,,0.038
KM 32,JARDIM GUANDU,3,até 500 m²,0.0,500.0,0.2695
KM 32,JARDIM GUANDU,3,"500,01 a 1.500 m²",500.01,1500.0,0.175
KM 32,JARDIM GUANDU,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.105
KM 32,JARDIM GUANDU,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.105
KM 32,JARDIM GUANDU,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.074
KM 32,JARDIM GUANDU,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.059
KM 32,JARDIM GUANDU,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.047
KM 32,JARDIM GUANDU,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,JARDIM GUANDU,3,acima de  1.000.000 m²,1000000.0,,0.038
KM 32,PARAÍSO,1,até 500 m²,0.0,500.0,0.385
KM 32,PARAÍSO,1,"500,01 a 1.500 m²",500.01,1500.0,0.25
KM 32,PARAÍSO,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.15
KM 32,PARAÍSO,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.105
KM 32,PARAÍSO,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.074
KM 32,PARAÍSO,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.059
KM 32,PARAÍSO,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.047
KM 32,PARAÍSO,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,PARAÍSO,1,acima de  1.000.000 m²,1000000.0,,0.038
KM 32,PARAÍSO,2,até 500 m²,0.0,500.0,0.385
KM 32,PARAÍSO,2,"500,01 a 1.500 m²",500.01,1500.0,0.25
KM 32,PARAÍSO,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.15
KM 32,PARAÍSO,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.105
KM 32,PARAÍSO,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.074
KM 32,PARAÍSO,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.059
KM 32,PARAÍSO,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.047
KM 32,PARAÍSO,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,PARAÍSO,2,acima de  1.000.000 m²,1000000.0,,0.038
KM 32,PARAÍSO,3,até 500 m²,0.0,500.0,0.3485
KM 32,PARAÍSO,3,"500,01 a 1.500 m²",500.01,1500.0,0.225
KM 32,PARAÍSO,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.135
KM 32,PARAÍSO,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.105
KM 32,PARAÍSO,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.074
KM 32,PARAÍSO,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.059
KM 32,PARAÍSO,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.047
KM 32,PARAÍSO,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,PARAÍSO,3,acima de  1.000.000 m²,1000000.0,,0.038
KM 32,PARAÍSO,4,até 500 m²,0.0,500.0,0.308
KM 32,PARAÍSO,4,"500,01 a 1.500 m²",500.01,1500.0,0.2
KM 32,PARAÍSO,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.12
KM 32,PARAÍSO,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.105
KM 32,PARAÍSO,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.074
KM 32,PARAÍSO,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.059
KM 32,PARAÍSO,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.047
KM 32,PARAÍSO,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,PARAÍSO,4,acima de  1.000.000 m²,1000000.0,,0.038
KM 32,PARAÍSO,5,até 500 m²,0.0,500.0,0.2695
KM 32,PARAÍSO,5,"500,01 a 1.500 m²",500.01,1500.0,0.175
KM 32,PARAÍSO,5,"1.500,01 a 5.000 m²",1500.01,5000.0,0.105
KM 32,PARAÍSO,5,"5.000,01 a 20.000 m²",5000.01,20000.0,0.105
KM 32,PARAÍSO,5,"20.000,01 a 50.000 m²",20000.01,50000.0,0.074
KM 32,PARAÍSO,5,"50.000,01 a 100.000 m²",50000.01,100000.0,0.059
KM 32,PARAÍSO,5,"100.000,01 a 500.000 m²",100000.01,500000.0,0.047
KM 32,PARAÍSO,5,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,PARAÍSO,5,acima de  1.000.000 m²,1000000.0,,0.038
KM 32,PARAÍSO,6,até 500 m²,0.0,500.0,0.2695
KM 32,PARAÍSO,6,"500,01 a 1.500 m²",500.01,1500.0,0.175
KM 32,PARAÍSO,6,"1.500,01 a 5.000 m²",1500.01,5000.0,0.105
KM 32,PARAÍSO,6,"5.000,01 a 20.000 m²",5000.01,20000.0,0.105
KM 32,PARAÍSO,6,"20.000,01 a 50.000 m²",20000.01,50000.0,0.074
KM 32,PARAÍSO,6,"50.000,01 a 100.000 m²",50000.01,100000.0,0.059
KM 32,PARAÍSO,6,"100.000,01 a 500.000 m²",100000.01,500000.0,0.047
KM 32,PARAÍSO,6,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,PARAÍSO,6,acima de  1.000.000 m²,1000000.0,,0.038
KM 32,PRADOS VERDE,1,até 500 m²,0.0,500.0,0.3273
KM 32,PRADOS VERDE,1,"500,01 a 1.500 m²",500.01,1500.0,0.2125
KM 32,PRADOS VERDE,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1275
KM 32,PRADOS VERDE,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.105
KM 32,PRADOS VERDE,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.074
KM 32,PRADOS VERDE,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.059
KM 32,PRADOS VERDE,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.047
KM 32,PRADOS VERDE,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,PRADOS VERDE,1,acima de  1.000.000 m²,1000000.0,,0.038
KM 32,PRADOS VERDE,2,até 500 m²,0.0,500.0,0.2695
KM 32,PRADOS VERDE,2,"500,01 a 1.500 m²",500.01,1500.0,0.175
KM 32,PRADOS VERDE,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.105
KM 32,PRADOS VERDE,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.105
KM 32,PRADOS VERDE,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.074
KM 32,PRADOS VERDE,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.059
KM 32,PRADOS VERDE,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.047
KM 32,PRADOS VERDE,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.042
KM 32,PRADOS VERDE,2,acima de  1.000.000 m²,1000000.0,,0.038
AUSTIN,AUSTIN,1,até 500 m²,0.0,500.0,0.837
AUSTIN,AUSTIN,1,"500,01 a 1.500 m²",500.01,1500.0,0.502
AUSTIN,AUSTIN,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.301
AUSTIN,AUSTIN,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.211
AUSTIN,AUSTIN,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.148
AUSTIN,AUSTIN,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.118
AUSTIN,AUSTIN,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.094
AUSTIN,AUSTIN,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.085
AUSTIN,AUSTIN,1,acima de  1.000.000 m²,1000000.0,,0.077
AUSTIN,AUSTIN,2,até 500 m²,0.0,500.0,0.837
AUSTIN,AUSTIN,2,"500,01 a 1.500 m²",500.01,1500.0,0.502
AUSTIN,AUSTIN,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.301
AUSTIN,AUSTIN,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.211
AUSTIN,AUSTIN,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.148
AUSTIN,AUSTIN,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.118
AUSTIN,AUSTIN,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.094
AUSTIN,AUSTIN,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.085
AUSTIN,AUSTIN,2,acima de  1.000.000 m²,1000000.0,,0.077
AUSTIN,AUSTIN,3,até 500 m²,0.0,500.0,0.7115
AUSTIN,AUSTIN,3,"500,01 a 1.500 m²",500.01,1500.0,0.4267
AUSTIN,AUSTIN,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2559
AUSTIN,AUSTIN,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.211
AUSTIN,AUSTIN,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.148
AUSTIN,AUSTIN,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.118
AUSTIN,AUSTIN,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.094
AUSTIN,AUSTIN,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.085
AUSTIN,AUSTIN,3,acima de  1.000.000 m²,1000000.0,,0.077
AUSTIN,AUSTIN,4,até 500 m²,0.0,500.0,0.5859
AUSTIN,AUSTIN,4,"500,01 a 1.500 m²",500.01,1500.0,0.3514
AUSTIN,AUSTIN,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2107
AUSTIN,AUSTIN,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.211
AUSTIN,AUSTIN,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.148
AUSTIN,AUSTIN,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.118
AUSTIN,AUSTIN,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.094
AUSTIN,AUSTIN,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.085
AUSTIN,AUSTIN,4,acima de  1.000.000 m²,1000000.0,,0.077
AUSTIN,RIACHÃO,1,até 500 m²,0.0,500.0,0.502
AUSTIN,RIACHÃO,1,"500,01 a 1.500 m²",500.01,1500.0,0.301
AUSTIN,RIACHÃO,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.181
AUSTIN,RIACHÃO,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.211
AUSTIN,RIACHÃO,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.089
AUSTIN,RIACHÃO,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.071
AUSTIN,RIACHÃO,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.057
AUSTIN,RIACHÃO,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.051
AUSTIN,RIACHÃO,1,acima de  1.000.000 m²,1000000.0,,0.046
AUSTIN,RIACHÃO,2,até 500 m²,0.0,500.0,0.4518
AUSTIN,RIACHÃO,2,"500,01 a 1.500 m²",500.01,1500.0,0.2709
AUSTIN,RIACHÃO,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1629
AUSTIN,RIACHÃO,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.127
AUSTIN,RIACHÃO,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.089
AUSTIN,RIACHÃO,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.071
AUSTIN,RIACHÃO,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.057
AUSTIN,RIACHÃO,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.051
AUSTIN,RIACHÃO,2,acima de  1.000.000 m²,1000000.0,,0.046
AUSTIN,RIACHÃO,3,até 500 m²,0.0,500.0,0.3514
AUSTIN,RIACHÃO,3,"500,01 a 1.500 m²",500.01,1500.0,0.2107
AUSTIN,RIACHÃO,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1267
AUSTIN,RIACHÃO,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.127
AUSTIN,RIACHÃO,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.089
AUSTIN,RIACHÃO,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.071
AUSTIN,RIACHÃO,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.057
AUSTIN,RIACHÃO,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.051
AUSTIN,RIACHÃO,3,acima de  1.000.000 m²,1000000.0,,0.046
AUSTIN,CACUIA,1,até 500 m²,0.0,500.0,0.569
AUSTIN,CACUIA,1,"500,01 a 1.500 m²",500.01,1500.0,0.341
AUSTIN,CACUIA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.205
AUSTIN,CACUIA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.143
AUSTIN,CACUIA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.1
AUSTIN,CACUIA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.08
AUSTIN,CACUIA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.064
AUSTIN,CACUIA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.058
AUSTIN,CACUIA,1,acima de  1.000.000 m²,1000000.0,,0.052
AUSTIN,CACUIA,2,até 500 m²,0.0,500.0,0.3983
AUSTIN,CACUIA,2,"500,01 a 1.500 m²",500.01,1500.0,0.2387
AUSTIN,CACUIA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1435
AUSTIN,CACUIA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.143
AUSTIN,CACUIA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.1
AUSTIN,CACUIA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.08
AUSTIN,CACUIA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.064
AUSTIN,CACUIA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.058
AUSTIN,CACUIA,2,acima de  1.000.000 m²,1000000.0,,0.052
AUSTIN,RODILÂNDIA,1,até 500 m²,0.0,500.0,0.669
AUSTIN,RODILÂNDIA,1,"500,01 a 1.500 m²",500.01,1500.0,0.402
AUSTIN,RODILÂNDIA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.241
AUSTIN,RODILÂNDIA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
AUSTIN,RODILÂNDIA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
AUSTIN,RODILÂNDIA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.094
AUSTIN,RODILÂNDIA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.076
AUSTIN,RODILÂNDIA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.068
AUSTIN,RODILÂNDIA,1,acima de  1.000.000 m²,1000000.0,,0.061
AUSTIN,RODILÂNDIA,2,até 500 m²,0.0,500.0,0.6021
AUSTIN,RODILÂNDIA,2,"500,01 a 1.500 m²",500.01,1500.0,0.3618
AUSTIN,RODILÂNDIA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2169
AUSTIN,RODILÂNDIA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
AUSTIN,RODILÂNDIA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
AUSTIN,RODILÂNDIA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.094
AUSTIN,RODILÂNDIA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.076
AUSTIN,RODILÂNDIA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.068
AUSTIN,RODILÂNDIA,2,acima de  1.000.000 m²,1000000.0,,0.061
AUSTIN,RODILÂNDIA,3,até 500 m²,0.0,500.0,0.5352
AUSTIN,RODILÂNDIA,3,"500,01 a 1.500 m²",500.01,1500.0,0.3216
AUSTIN,RODILÂNDIA,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1928
AUSTIN,RODILÂNDIA,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
AUSTIN,RODILÂNDIA,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
AUSTIN,RODILÂNDIA,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.094
AUSTIN,RODILÂNDIA,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.076
AUSTIN,RODILÂNDIA,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.068
AUSTIN,RODILÂNDIA,3,acima de  1.000.000 m²,1000000.0,,0.061
AUSTIN,RODILÂNDIA,4,até 500 m²,0.0,500.0,0.4683
AUSTIN,RODILÂNDIA,4,"500,01 a 1.500 m²",500.01,1500.0,0.2814
AUSTIN,RODILÂNDIA,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1687
AUSTIN,RODILÂNDIA,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
AUSTIN,RODILÂNDIA,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
AUSTIN,RODILÂNDIA,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.094
AUSTIN,RODILÂNDIA,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.076
AUSTIN,RODILÂNDIA,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.068
AUSTIN,RODILÂNDIA,4,acima de  1.000.000 m²,1000000.0,,0.061
AUSTIN,INCONFIDÊNCIA,1,até 500 m²,0.0,500.0,0.385
AUSTIN,INCONFIDÊNCIA,1,"500,01 a 1.500 m²",500.01,1500.0,0.231
AUSTIN,INCONFIDÊNCIA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.139
AUSTIN,INCONFIDÊNCIA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.097
AUSTIN,INCONFIDÊNCIA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.068
AUSTIN,INCONFIDÊNCIA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.054
AUSTIN,INCONFIDÊNCIA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.043
AUSTIN,INCONFIDÊNCIA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.039
AUSTIN,INCONFIDÊNCIA,1,acima de  1.000.000 m²,1000000.0,,0.035
AUSTIN,INCONFIDÊNCIA,2,até 500 m²,0.0,500.0,0.308
AUSTIN,INCONFIDÊNCIA,2,"500,01 a 1.500 m²",500.01,1500.0,0.1848
AUSTIN,INCONFIDÊNCIA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1112
AUSTIN,INCONFIDÊNCIA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.097
